530 846981.44 436455.2
531 803799.54 976619.53
532 611331.13 9410.95
533 281495.25 234025.0
534 740932.87 901051.32
535 357508.54 367711.12
536 46592.62 312638.76
537 166202.86 435565.66
538 614391.46 294352.65
539 5862.33 411294.27
540 748314.3 766121.31
541 829698.58 623546.58
542 206616.39 726544.96
543 705301.3 632908.48
544 344264.44 254999.25
545 314910.71 606346.86
546 279576.71 223127.38
547 750473.35 487319.74
548 74745.27 4656.91
549 506425.63 317841.05
550 220503.33 277154.45
551 222043.93 907710.33
552 290780.63 321194.26
553 827202.58 720827.68
554 598850.92 350512.72
555 974251.25 133767.95
556 475259.96 626261.75
557 847590.33 936798.37
558 201710.03 779381.8
559 55583.12 887502.15
560 217818.25 360840.8
561 750672.14 360742.74
562 499415.46 995171.6
563 14259.98 516977.64
564 652414.56 538657.97
565 644860.53 709262.29
566 157337.24 640228.53
567 767034.21 681426.43
568 937005.28 988138.81
569 376918.06 238964.48
570 221093.61 57375.0
571 125606.74 310432.17
572 277044.12 332375.59
573 13126.13 989244.04
574 527969.48 334826.95
575 604690.97 593986.17
576 955002.03 187989.85
577 992521.11 311389.55
578 838241.38 790149.8
579 505932.11 892127.5
580 584618.68 578285.18
581 211713.32 34818.52
582 935362.73 332775.31
583 661512.9 246491.06
584 606422.19 429719.47
585 589416.27 634108.34
586 550912.3 723997.16
587 478869.76 584512.23
588 8337.3 168486.14
589 169059.87 626383.96
590 834331.27 644844.17
591 418910.15 992184.79
592 324128.56 260148.22
593 958510.02 889609.87
594 737066.47 756383.79
595 172164.03 677225.27
596 240472.24 793008.94
597 848387.98 628174.59
598 603615.0 242336.15
599 554123.62 721210.38
600 466421.54 368315.84
601 318958.98 439873.85
602 68958.56 816416.36
603 987362.53 527346.12
604 241253.8 419756.65
605 848175.31 174628.22
606 503484.25 265593.82
607 876411.42 658549.07
608 464759.94 131518.28
609 391721.99 228919.59
610 859806.34 518896.79
611 535490.93 828336.2
612 866806.61 948761.62
613 699784.96 362767.1
614 580263.12 999331.39
615 616379.94 918852.88
616 690373.94 904365.04
617 151218.49 329778.58
618 609873.6 24009.96
619 394594.63 712174.02
620 918044.45 932489.78
621 852461.33 967911.81
622 719526.22 358698.54
623 627976.16 664524.26
624 66262.57 667952.79
625 749366.82 98809.9
626 33216.56 10363.87
627 69429.13 326510.38
628 805021.87 311197.89
629 561210.58 652786.79
630 910956.47 464945.96
631 893627.12 621919.04
632 505030.01 832264.55
633 865541.97 514146.68
634 290217.22 76875.3
635 237754.06 598036.12
636 807705.4 669293.76
637 743113.25 120054.23
638 400850.74 75967.98
639 759113.68 920589.18
640 527771.49 359548.68
641 494404.43 319916.0
642 805925.84 563386.39
643 868587.12 774827.3
644 777443.52 975862.43
645 475593.28 279613.24
646 22511.27 924416.64
647 976464.81 705611.73
648 669569.07 185571.16
649 785963.62 110892.07
650 533409.17 570793.18
651 81376.23 957323.28
652 307665.07 435998.36
653 586493.04 182200.57
654 235879.58 817358.59
655 461268.23 267353.91
656 204972.69 354087.3
657 955612.61 513114.12
658 297781.8 965635.33
659 354663.12 960180.38
660 317812.72 857055.28
661 114897.14 96755.2
662 1607.21 4861.84
663 985459.17 103040.1
664 784916.96 90605.27
665 330803.46 347396.04
666 300639.17 258629.6
667 975917.29 747153.48
668 56115.08 718297.44
669 212513.92 853115.14
670 731654.38 824080.77
671 684510.67 134287.9
672 442.01 171509.24
673 26550.56 899488.05
674 874861.03 412211.54
675 972337.78 47795.02
676 218270.07 99994.52
677 554586.76 189708.6
678 621686.35 746265.5
679 321870.97 31036.52
680 926807.64 481972.4
681 882387.74 7137.04
682 392321.56 234983.7
683 386781.2 831680.45
684 686242.07 755620.51
685 552974.02 980190.67
686 711904.68 963050.3
687 176504.65 530733.35
688 201004.22 554878.91
689 522177.03 403105.18
690 294869.22 366872.36
691 71528.59 62593.3
692 492306.22 10357.17
693 844128.21 817339.42
694 327256.99 840535.57
695 579625.55 111.21
696 140502.67 171334.98
697 95474.59 410043.19
698 323531.61 329091.02
699 828335.98 506419.27
700 49617.43 391739.16
701 908577.51 882987.22
702 42792.29 359962.86
703 364633.36 253128.19
704 120387.03 982575.64
705 606226.33 587152.59
706 274780.54 485109.55
707 521162.63 626373.18
708 654736.13 253919.31
709 631319.73 825943.24
710 33977.73 271497.82
711 857328.1 905879.61
712 538177.52 886121.18
713 81766.89 352533.32
714 686834.78 200932.45
715 216772.21 806236.32
716 360360.71 669472.91
717 320309.17 564635.7
718 659813.91 990009.28
719 515356.86 16206.33
720 644756.0 230193.88
721 602967.92 549840.37
722 36876.86 426971.16
723 488506.68 342599.22
724 382277.2 587244.6
725 92301.07 610485.12
726 933234.1 171910.09
727 937165.4 790167.37
728 670076.92 714956.21
729 316391.48 876149.19
730 779506.2 438733.64
731 852400.53 740957.73
732 832998.06 395095.79
733 330710.77 758167.37
734 567040.5 873009.28
735 336332.35 889508.66
736 825928.65 898891.74
737 525309.75 806682.36
738 66274.83 618117.07
739 451317.06 511936.22
740 618553.73 190180.62
741 382080.99 93156.65
742 386361.34 189882.27
743 767297.7 635280.98
744 501209.78 972024.42
745 205214.14 725951.95
746 24152.02 419123.81
747 326596.32 775388.4
748 75659.86 672709.91
749 204190.98 208346.29
750 866777.21 302950.65
751 268772.73 372348.38
752 724638.27 549698.64
753 90674.72 613413.7
754 884074.91 557508.16
755 990076.27 400790.59
756 493265.26 877775.35
757 692882.77 541275.67
758 523125.02 121884.4
759 655692.57 752544.18
760 436906.91 739660.58
761 333917.83 14560.19
762 997308.64 485415.93
763 47020.59 222821.23
764 818904.72 361781.38
765 756865.21 898245.74
766 108233.2 643304.98
767 326281.48 556126.39
768 624669.25 329618.01
769 957303.31 820186.49
770 275993.46 854722.66
771 968626.97 773571.77
772 448772.47 402170.56
773 695191.86 14520.75
774 233237.71 851444.27
775 574105.64 75536.97
776 291157.2 402603.14
777 50026.14 342801.71
778 682855.03 490233.34
779 871201.14 697140.76
780 213640.35 202845.39
781 274329.11 759623.3
782 723976.53 138363.6
783 556900.12 409566.04
784 984508.48 492946.03
785 142913.55 390858.54
786 225946.34 340590.86
787 457821.04 121213.54
788 732812.79 728190.71
789 316931.04 458191.27
790 949355.61 25171.67
791 819521.05 901195.55
792 251724.93 665459.24
793 826469.21 735147.67
794 107648.28 819781.75
795 378992.63 404382.65
796 346382.75 484541.69
797 180867.6 6908.58
798 870753.68 566759.18
799 499818.18 121973.52
800 711774.68 988091.74
801 373927.19 529615.35
802 482179.53 851672.97
803 336317.5 641911.19
804 773551.45 51575.3
805 917276.83 546325.45
806 72589.02 625247.19
807 823067.62 777651.04
808 488777.39 413671.89
809 469494.0 594535.98
810 813747.0 801301.5
811 998083.91 248612.07
812 513897.78 767488.79
813 589541.48 21378.77
814 484976.24 747530.8
815 491790.78 167675.42
816 606339.26 351333.63
817 627553.23 9131.4
818 721945.46 532011.15
819 17594.05 623390.6
820 297726.32 753516.45
821 923925.01 318824.29
822 206777.5 946047.08
823 330843.61 463807.36
824 309946.99 730233.15
825 723222.74 374793.26
826 962121.03 366544.17
827 684323.92 909608.03
828 546781.18 960514.14
829 16274.6 180099.48
830 805511.01 858483.46
831 100184.5 549780.16
832 458563.11 930240.32
833 799254.57 314418.92
834 851153.78 505588.71
835 576054.22 342480.72
836 967541.01 60001.84
837 362921.98 477036.05
838 938230.71 929832.94
839 909870.27 796091.99
840 909993.24 227312.98
841 80951.7 125850.29
842 637480.15 673370.76
843 707342.83 144600.47
844 885990.24 846668.14
845 769114.94 488166.85
846 611885.41 443487.16
847 118227.6 984811.53
848 782486.19 314028.43
849 7079.88 970783.1
850 376255.1 485082.01
851 892163.15 946444.02
852 402537.82 519240.77
853 768153.63 912256.76
854 178441.4 761739.0
855 785987.85 799778.58
856 743175.83 360642.88
857 854483.27 325388.71
858 495126.35 251567.19
859 515939.62 350569.41
860 565377.88 513132.76
861 742341.28 120098.82
862 944016.44 846241.71
863 814093.97 394516.63
864 536852.34 206678.44
865 599663.28 224247.63
866 58013.04 428108.49
867 75899.72 36608.46
868 695181.91 251113.05
869 799194.6 599407.49
870 141420.37 763324.59
871 799497.15 374032.74
872 825297.03 128842.75
873 331729.3 162743.87
874 853059.2 170457.07
875 721347.37 357182.93
876 797467.73 889286.45
877 105819.92 497253.73
878 496702.3 100937.38
879 298254.62 426407.96
880 620649.29 467582.75
881 284752.65 726344.14
882 828188.58 614738.26
883 453088.29 867674.78
884 402671.9 213199.99
885 648794.14 945068.24
886 660225.27 793693.63
887 732037.8 949070.41
888 191348.89 533037.66
889 171996.36 340694.41
890 968072.14 963333.68
891 584727.7 363029.98
892 402476.38 846147.82
893 857997.07 612651.06
894 431562.15 369050.5
895 438565.23 582699.05
896 852153.66 998797.1
897 357059.0 413595.32
898 986887.59 319071.72
899 185930.67 366154.09
900 479798.54 300681.63
901 275070.16 254987.32
902 575874.39 968092.58
903 307340.92 865981.28
904 230513.09 972328.6
905 672288.6 969584.31
906 293863.81 294428.34
907 444823.47 339869.36
908 641506.28 865022.83
909 364410.42 111488.28
910 152009.29 897367.64
911 504881.5 2441.92
912 859936.21 529365.34
913 662748.76 418658.78
914 229897.87 974124.86
915 739961.6 99845.26
916 354351.58 773309.1
917 11240.8 768679.0
918 217403.26 996687.21
919 364431.66 619445.51
920 313511.29 223501.2
921 617101.99 334302.32
922 327943.88 155844.78
923 976398.15 468019.39
924 572914.93 80567.65
925 520754.17 602440.35
926 940142.54 322950.05
927 308473.71 328165.31
928 301804.31 165379.04
929 525267.0 53486.39
930 434516.6 347338.18
931 909009.87 129790.32
932 979580.67 168243.11
933 801415.86 351172.49
934 634480.94 254474.28
935 603967.56 416823.22
936 619476.83 140633.02
937 759564.1 507857.46
938 191618.87 223293.78
939 257564.25 425649.06
940 700898.69 79862.75
941 433824.68 223330.07
942 214768.8 791230.67
943 841813.33 709148.96
944 642868.41 747681.15
945 667956.96 265717.56
946 475659.83 599666.17
947 442679.92 764127.24
948 501799.09 360325.66
949 198734.2 437341.91
950 172199.02 834447.67
951 186640.88 918276.73
952 433646.7 477499.4
953 996658.28 539476.08
954 838116.42 612878.53
955 73661.74 135672.12
956 871080.32 219028.89
957 590077.75 958284.11
958 545583.34 390543.06
959 500325.23 585059.87
960 952577.31 916125.95
961 777462.95 846057.55
962 208565.96 9862.92
963 280335.21 650707.17
964 456180.03 152074.91
965 874703.36 410657.7
966 183472.8 378752.07
967 601240.93 45217.09
968 887265.61 606951.92
969 44715.37 360984.09
970 638634.15 602804.62
971 122229.78 47871.26
972 753554.5 561674.48
973 480878.72 941166.77
974 810266.35 447431.87
975 822003.89 336104.41
976 448719.07 118079.46
977 630212.18 107473.7
978 926650.89 474068.34
979 964033.97 8347.21
980 789606.55 537674.93
981 152580.43 547818.15
982 222489.48 946728.87
983 315793.69 710727.16
984 999122.4 196230.94
985 340017.56 477881.78
986 851875.49 245257.55
987 91592.78 764658.55
988 774797.77 49511.33
989 832924.0 776758.46
990 782456.85 508043.96
991 905161.63 760911.82
992 634575.0 814450.29
993 146467.39 609810.2
994 133032.07 254479.82
995 607242.3 342096.53
996 708498.06 696591.9
997 322067.19 640192.8
998 67044.3 182116.67
999 427681.8 465502.35
1000 81991.0 552486.84
1001 411981.47 984561.01
1002 977297.99 67765.0
1003 260086.04 866125.88
1004 983579.75 628342.05
1005 944327.09 924690.71
1006 613181.58 171555.11
1007 747550.9 883214.11
1008 83774.2 499851.35
1009 818811.98 81004.46
1010 925565.78 531760.65
1011 580848.4 74004.19
1012 862416.45 30540.48
1013 31068.29 6984.78
1014 299565.51 53650.13
1015 838389.79 464383.34
1016 716491.5 467652.41
1017 228479.76 241370.73
1018 54622.02 987089.63
1019 680402.08 157295.78
1020 892225.78 925698.96
1021 603454.92 634094.1
1022 117507.61 290041.93
1023 412034.65 307065.14
1024 242995.52 693646.83
1025 933426.16 874420.18
1026 111935.24 468484.02
1027 440804.18 939065.81
1028 374010.15 530757.84
1029 448178.16 66691.3
1030 346613.61 614632.99
1031 503088.99 200180.22
1032 436296.97 912651.47
1033 617145.5 275030.56
1034 230604.5 14624.55
1035 317710.44 583113.97
1036 885474.17 641826.13
1037 205851.99 284720.27
1038 764102.03 642245.04
1039 118648.34 322250.72
1040 187051.31 996873.75
1041 604625.78 99795.98
1042 770306.99 826588.03
1043 742747.72 824803.94
1044 459076.68 276987.2
1045 383173.37 619227.9
1046 582716.72 176797.7
1047 636817.32 891346.95
1048 504648.32 452770.96
1049 644739.44 833142.84
1050 944978.3 185307.35
1051 904894.41 767587.66
1052 257345.75 303858.78
1053 503134.11 343156.49
1054 923619.04 349739.73
1055 887312.93 71747.11
1056 470955.21 714167.4
1057 885527.12 195183.7
1058 635279.35 353895.32
1059 393775.25 471380.1
1060 984245.84 293736.34
1061 261233.05 51969.2
1062 932459.7 333095.39
1063 608361.61 707800.34
1064 115927.17 874627.88
1065 445364.44 384281.91
1066 421853.81 869980.39
1067 13664.24 708959.75
1068 828170.03 378056.77
1069 322592.17 71880.8
1070 655284.96 601762.07
1071 479206.81 292255.38
1072 616998.32 615455.04
1073 107899.95 163980.45
1074 205307.33 424095.53
1075 731598.39 56116.99
1076 655908.69 668401.32
1077 528433.78 809456.18
1078 218542.04 755257.35
1079 884154.36 381490.53
1080 957011.28 530873.48
1081 679677.2 338871.38
1082 944151.06 650751.42
1083 950957.07 89424.53
1084 43676.4 310446.04
1085 751789.36 727671.04
1086 364907.84 866638.36
1087 843239.13 791227.34
1088 523723.12 774169.09
1089 286927.29 324419.64
1090 847208.86 827504.94
1091 332050.9 541682.59
1092 735054.57 828359.76
1093 872017.74 175630.65
1094 333115.96 554686.51
1095 455054.91 87194.65
1096 251195.55 782036.71
1097 261345.58 910591.64
1098 343025.51 825605.67
1099 409555.26 965288.6
1100 75390.42 833354.88
1101 981649.55 757966.31
1102 863377.94 367369.29
1103 496362.73 55788.09
1104 431379.34 535848.95
1105 621210.62 824573.45
1106 832769.32 653471.13
1107 175442.88 57033.73
1108 676286.62 412182.54
1109 823184.05 976952.77
1110 233488.84 144148.73
1111 668439.79 187944.92
1112 264591.41 930069.46
1113 655421.54 909438.81
1114 348184.93 264765.97
1115 347927.86 57510.62
1116 749090.87 918299.71
1117 776436.99 472344.35
1118 127974.34 354098.13
1119 375239.37 129786.18
1120 230302.68 804319.02
1121 123246.99 58773.39
1122 987665.67 324819.52
1123 159579.05 604901.46
1124 197697.07 851206.55
1125 798886.84 848114.09
1126 904966.49 415302.71
1127 111890.92 798753.75
1128 478947.89 314728.13
1129 255456.83 182133.24
1130 266046.71 707741.94
1131 339204.74 564594.12
1132 563079.19 392593.25
1133 808817.89 838236.31
1134 354536.53 997400.2
1135 814006.45 285565.73
1136 967356.5 990461.93
1137 69828.63 638572.3
1138 564929.44 781893.95
1139 604230.49 474841.37
1140 286218.08 656102.08
1141 962332.72 112706.16
1142 416156.52 869636.93
1143 794031.11 763126.76
1144 71235.0 339034.73
1145 491756.23 797147.42
1146 575577.52 392247.02
1147 901518.2 58849.41
1148 793210.48 304747.09
1149 962191.06 629265.24
1150 785671.99 208677.73
1151 58822.63 446435.73
1152 428326.25 776856.24
